FQ;FCLTY;OWNER;TABLE_NAME;COLUMN_NAME;DATA_TYPE;LENGTH;PRECISION;SCALE;NULLABLE;COLUMN_ID
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceParameters;SetGUID;uniqueidentifier;16;0;0;;12
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceParameters;Type;tinyint;1;3;0;;10
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatureGroups;ActionDateTime;datetime;8;23;3;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatureGroups;ItemInstanceGUID;uniqueidentifier;16;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatureGroups;ItemInstanceSignatureGroupGUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatureGroups;Status;tinyint;1;3;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;ActionDateTime;datetime;8;23;3;;8
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;CommentGUID;uniqueidentifier;16;0;0;;12
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;ItemInstanceSignatureGUID;uniqueidentifier;16;0;0;;9
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;ItemInstanceSignatureGroupGUID;uniqueidentifier;16;0;0;;10
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;SAToken;nvarchar;72;0;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;SignatureGUID;uniqueidentifier;16;0;0;;11
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;UserID;nvarchar;100;0;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSignatures;UserName;nvarchar;100;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;ActionDateTime;datetime;8;23;3;;1
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;DefinitionGUID;uniqueidentifier;16;0;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;ItemInstanceGUID;uniqueidentifier;16;0;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;ItemInstanceSnapShotGUID;uniqueidentifier;16;0;0;;9
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;OrderGUID;uniqueidentifier;16;0;0;;2
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;ParentItemInstanceGUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;SnapShotFormat;nvarchar;10;0;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstanceSnapShot;StampGUID;uniqueidentifier;16;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;AutomationBatchID;nvarchar;100;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;BatchItemType;nvarchar;20;0;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;DefinitionGUID;uniqueidentifier;16;0;0;;33
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;DynamicInstructionText;ntext;16;0;0;;48
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;EndDateTime;datetime;8;23;3;;18
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;EndUtcDateTime;datetime;8;23;3;;29
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;FormulaName;nvarchar;100;0;0;;24
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;InstanceDescription;nvarchar;510;0;0;;32
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;InstanceStampGUID;uniqueidentifier;16;0;0;;47
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;InstantiationGUID;uniqueidentifier;16;0;0;;46
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;InstantiationType;tinyint;1;3;0;;25
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;ItemInstanceGUID;uniqueidentifier;16;0;0;;34
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;ItemInstanceSignatureGroupGUID;uniqueidentifier;16;0;0;;45
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;ItemInstanceType;tinyint;1;3;0;;2
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;ManualExecutionRequired;bit;1;1;0;;27
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;OPCUrl;nvarchar;510;0;0;;23
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;OperationStepGUID;uniqueidentifier;16;0;0;;40
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;OperationStepGroupGUID;uniqueidentifier;16;0;0;;43
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;OrderGUID;uniqueidentifier;16;0;0;;35
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;ParentItemInstanceGUID;uniqueidentifier;16;0;0;;36
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;PhaseName;nvarchar;1000;0;0;;22
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;PhaseStepGUID;uniqueidentifier;16;0;0;;41
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;PhaseStepGroupGUID;uniqueidentifier;16;0;0;;44
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;ProcedureStepGUID;uniqueidentifier;16;0;0;;38
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;SegmentStepGUID;uniqueidentifier;16;0;0;;37
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;StartDateTime;datetime;8;23;3;;17
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;StartUtcDateTime;datetime;8;23;3;;28
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;Status;tinyint;1;3;0;;16
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;StepName;nvarchar;510;0;0;;31
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;UnitName;nvarchar;100;0;0;;21
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;UnitProcedureStepGUID;uniqueidentifier;16;0;0;;39
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;UnitProcedureStepGroupGUID;uniqueidentifier;16;0;0;;42
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ItemInstances;Version;int;4;10;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ActiveIngredient;smallint;2;5;0;;24
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;Alias;nvarchar;510;0;0;;9
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;AllowAdjustment;smallint;2;5;0;;25
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;AreaDispensed;smallint;2;5;0;;23
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ChargeSequence;int;4;10;0;;28
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;Code;nvarchar;510;0;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ContainerQuantity;int;4;10;0;;12
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ContainerSize;decimal;9;18;5;;13
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ContainerSizeUM;nvarchar;100;0;0;;14
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ContainerType;nvarchar;510;0;0;;15
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;CountByWeight;smallint;2;5;0;;21
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;CountByWeightPieces;int;4;10;0;;22
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;Description;nvarchar;510;0;0;;8
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ExternalID;nvarchar;72;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;LowerTolerance;decimal;9;18;8;;18
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;MaterialVersionGUID;nvarchar;72;0;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;OrderGUID;uniqueidentifier;16;0;0;;31
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;OrderMaterialGUID;uniqueidentifier;16;0;0;;30
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;OutputMaterial;smallint;2;5;0;;27
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;ScalePrecision;decimal;9;18;8;;16
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;SegmentGUID;uniqueidentifier;16;0;0;;33
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;SegmentMaterialGUID;uniqueidentifier;16;0;0;;32
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;StandardQuantity;nvarchar;100;0;0;;10
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;StandardQuantityUM;nvarchar;100;0;0;;11
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;UpperTolerance;decimal;9;18;8;;17
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;WeighByMass;smallint;2;5;0;;19
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;WeighByVolume;smallint;2;5;0;;20
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;WeighNotes;nvarchar;4000;0;0;;34
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderMaterials;WeighSequence;int;4;10;0;;29
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;ActionDateTime;datetime;8;23;3;;15
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;Active;bit;1;1;0;;16
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;CV;nvarchar;510;0;0;;9
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;CV2;ntext;16;0;0;;21
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;High;nvarchar;200;0;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;IsBlob;bit;1;1;0;;11
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;Low;nvarchar;200;0;0;;8
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;OrderGUID;uniqueidentifier;16;0;0;;19
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;OrderParameterInstanceGUID;uniqueidentifier;16;0;0;;18
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;ParameterGUID;uniqueidentifier;16;0;0;;20
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;Source;tinyint;1;3;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;SourceGUID;nvarchar;72;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;StringValue;nvarchar;510;0;0;;14
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;Target;nvarchar;510;0;0;;12
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;UOM;nvarchar;510;0;0;;13
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameterInstances;Version;int;4;10;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;BehaviorVersion;nvarchar;100;0;0;;21
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;CV;nvarchar;510;0;0;;14
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Changeable;tinyint;1;3;0;;18
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Connection;tinyint;1;3;0;;8
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Description;nvarchar;510;0;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Group;nvarchar;510;0;0;;9
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;High;nvarchar;200;0;0;;10
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Low;nvarchar;200;0;0;;11
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Name;nvarchar;510;0;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;OrderParameterGUID;uniqueidentifier;16;0;0;;23
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;OverrideBehavior;bit;1;1;0;;19
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;OverrideValue;nvarchar;510;0;0;;20
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;ParentGUID;uniqueidentifier;16;0;0;;25
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;RecipeParameterGUID;uniqueidentifier;16;0;0;;24
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Scalable;tinyint;1;3;0;;12
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Sequence;int;4;10;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Set;nvarchar;510;0;0;;16
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;SetGUID;uniqueidentifier;16;0;0;;22
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;StringValue;nvarchar;510;0;0;;17
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Target;nvarchar;8000;0;0;;13
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;Type;tinyint;1;3;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderParameters;UOM;nvarchar;510;0;0;;15
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderTransactions;ActionDateTime;datetime;8;23;3;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderTransactions;Active;bit;1;1;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderTransactions;OrderGUID;uniqueidentifier;16;0;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderTransactions;OrderTransactionGUID;uniqueidentifier;16;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_OrderTransactions;Status;tinyint;1;3;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;Category;nvarchar;510;0;0;;23
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;DCADocumentGUID;nvarchar;72;0;0;;19
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;DCADocumentVersion;int;4;10;0;;21
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;DCAVersionGUID;nvarchar;72;0;0;;20
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;Description;nvarchar;510;0;0;;22
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ExternalItemCode;nvarchar;100;0;0;;11
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ExternalItemDescription;nvarchar;510;0;0;;12
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ExternalItemGUID;nvarchar;72;0;0;;10
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ExternalItemSize;decimal;9;18;0;;13
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ExternalItemSizeFactor;decimal;13;23;8;;40
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ExternalItemUOM;nvarchar;100;0;0;;15
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ExternalItemUOMGUID;nvarchar;72;0;0;;14
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;FormulaName;nvarchar;510;0;0;;24
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;LinkedItemInstanceGUID;uniqueidentifier;16;0;0;;37
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;MaintainTotalQuantity;smallint;2;5;0;;30
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;MaxQuantity;nvarchar;100;0;0;;28
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;MinQuantity;nvarchar;100;0;0;;27
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;Name;nvarchar;510;0;0;;8
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;OMOrderGUID;nvarchar;72;0;0;;2
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;OrderGUID;uniqueidentifier;16;0;0;;36
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;OrderItemType;tinyint;1;3;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;OrderNumber;nvarchar;510;0;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;OrderStatus;int;4;10;0;;9
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;OrderType;tinyint;1;3;0;;18
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ParentGUID;uniqueidentifier;16;0;0;;38
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;RecipeGUID;nvarchar;72;0;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;RecipeRootGUID;uniqueidentifier;16;0;0;;39
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;RecipeVersionGUID;nvarchar;72;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ScaleProduct;smallint;2;5;0;;29
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ScheduledEndDate;datetime;8;23;3;;17
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;ScheduledStartDate;datetime;8;23;3;;16
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;StampGUID;nvarchar;72;0;0;;33
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;StandardQuantity;nvarchar;100;0;0;;25
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;StandardQuantityUM;nvarchar;100;0;0;;26
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_Orders;Version;int;4;10;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitionItems;CommentRequired;bit;1;1;0;;2
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitionItems;PlannedDeviationSignatureDefinitionGUID;uniqueidentifier;16;0;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitionItems;PlannedDeviationSignatureDefinitionItemGUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitionItems;SAEntityName;nvarchar;510;0;0;;1
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitionItems;Sequence;tinyint;1;3;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitionItems;StampGUID;nvarchar;72;0;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitions;Description;nvarchar;510;0;0;;2
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitions;Name;nvarchar;100;0;0;;1
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitions;PlannedDeviationSignatureDefinitionGUID;uniqueidentifier;16;0;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PlannedDeviationSignatureDefinitions;StampGUID;nvarchar;72;0;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PredefinedComments;Barcode;nvarchar;100;0;0;;2
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PredefinedComments;Comment;ntext;16;0;0;;6
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PredefinedComments;Description;nvarchar;510;0;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_PredefinedComments;PredefinedCommentGUID;uniqueidentifier;16;0;0;;5
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;Category;nvarchar;510;0;0;;9
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;Description;nvarchar;510;0;0;;8
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;LayerDispensingPhase;smallint;2;5;0;;13
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;MinimumContainers;int;4;10;0;;14
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;Name;nvarchar;510;0;0;;7
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;OrderItemType;tinyint;1;3;0;;3
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;PhaseDescription;nvarchar;510;0;0;;12
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;PhaseNumber;nvarchar;510;0;0;;10
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;PhaseProductCode;nvarchar;510;0;0;;11
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;RecipeRootGUID;uniqueidentifier;16;0;0;;19
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;RecipeVersionGUID;nvarchar;72;0;0;;4
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;SegmentGUID;uniqueidentifier;16;0;0;;18
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;StampGUID;nvarchar;72;0;0;;15
MSSQL_YK2MESDB01_DMI_EBR;0003;DMI_EBR.dbo;EBR_ProcessSegments;Version;int;4;10;0;;5
